"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"서울특별시 종로구청",서울특별시 종로구 지봉로14길 6,서울특별시 종로구 숭인동 53-24,생활방범,1,200,360도전방면,30,2013-02,02-2148-4301,37.5780899,127.0157752,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 지봉로14길 6,서울특별시 종로구 숭인동 53-24,생활방범,2,130,카메라 전면(고정),30,2013-02,02-2148-4301,37.5780899,127.0157752,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로62길 10,서울특별시 종로구 숭인동 227-7,생활방범,1,200,360도전방면,30,2013-02,02-2148-4301,37.573382,127.019125,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 수표로28길 17,서울특별시 종로구 익선동 166-55,생활방범,1,130,카메라 전면(고정),30,2013-02,02-2148-4301,37.5728796,126.9895228,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로62길 10,서울특별시 종로구 숭인동 227-7,생활방범,2,130,카메라 전면(고정),30,2013-02,02-2148-4301,37.573382,127.019125,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 동숭길 101,서울특별시 종로구 동숭동 1-83,생활방범,1,200,360도전방면,30,2013-02,02-2148-4301,37.582684,127.0039087,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 동숭길 101,서울특별시 종로구 동숭동 1-83,생활방범,1,130,카메라 전면(고정),30,2013-02,02-2148-4301,37.582684,127.0039087,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 창신길 12,서울특별시 종로구 창신동 56,생활방범,1,200,360도전방면,30,2013-02,02-2148-4301,37.5722637,127.0107339,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 창신길 12,서울특별시 종로구 창신동 56,생활방범,1,130,카메라 전면(고정),30,2013-02,02-2148-4301,37.5722637,127.0107339,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 통일로16길 3,서울특별시 종로구 무악동 67-1,생활방범,4,200,360도전방면,30,2013-12,02-2148-4301,37.5756754,126.957208,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 통일로12길 58-2,서울특별시 종로구 행촌동 210-118,생활방범,4,200,360도전방면,30,2013-12,02-2148-4301,37.5747974,126.9618712,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 필운대로 23,서울특별시 종로구 누하동 251,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5781263,126.9692999,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 옥인6길 54,서울특별시 종로구 누상동 166-251,생활방범,4,200,360도전방면,30,2013-12,02-2148-4301,37.5798331,126.964863,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 창의문로5길 59,서울특별시 종로구 부암동 338-29,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5896975,126.9639306,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 평창12길 8-15,서울특별시 종로구 평창동 166,생활방범,4,200,360도전방면,30,2013-12,02-2148-4301,37.6067505,126.9682717,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 비봉길 15,서울특별시 종로구 구기동 150,생활방범,4,200,360도전방면,30,2013-12,02-2148-4301,37.609918,126.956509,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로44길 29,서울특별시 종로구 창신동 430-9,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5706895,127.0118791,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 돈화문로9길 26,서울특별시 종로구 돈의동 78,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5717116,126.9905308,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 자하문로36길 16,서울특별시 종로구 청운동 15,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5902682,126.9683383,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 자하문로 3,서울특별시 종로구 내자동 1-3,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.576533,126.972396,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 율곡로3길 49,서울특별시 종로구 송현동 34,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5772909,126.9824854,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 세검정로9길 51,서울특별시 종로구 신영동 234-3,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.6052618,126.9601809,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 창덕궁3길 33,서울특별시 종로구 원서동 76-47,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5824463,126.9884267,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로11길 9-20,서울특별시 종로구 인사동 243,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5709003,126.9849533,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 수표로26길 22,서울특별시 종로구 돈의동 103-27,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.572288,126.990321,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 율곡로23길 1,서울특별시 종로구 충신동 35-14,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5750473,127.0060536,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 성균관로5길 29,서울특별시 종로구 명륜3가 72-7,생활방범,4,200,360도전방면,30,2013-12,02-2148-4301,37.5846265,126.9959455,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 지봉로11길 13,서울특별시 종로구 창신동 128-23,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.576778,127.014604,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 동숭4가길 7,서울특별시 종로구 동숭동 2-22,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.583598,127.004093,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 대학로5길 16,서울특별시 종로구 연건동 93-13,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5785406,127.0011013,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 창경궁로35가길 22,서울특별시 종로구 혜화동 71-20,생활방범,4,200,360도전방면,30,2013-12,02-2148-4301,37.5874325,127.0007155,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 혜화로12길 24,서울특별시 종로구 혜화동 6-20,생활방범,4,200,360도전방면,30,2013-12,02-2148-4301,37.5900394,127.0001129,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 창신8길 42-2,서울특별시 종로구 창신동 23-619,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.577618,127.0109198,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 지봉로14길 37,서울특별시 종로구 숭인동 49-1,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5792075,127.016477,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로 368,서울특별시 종로구 숭인동 221,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.573631,127.018361,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 자하문로21길 10,서울특별시 종로구 신교동 17-3,생활방범,3,200,360도전방면,30,2014-12,02-2148-4301,37.5831699,126.969674,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 자하문로1나길 3-2,서울특별시 종로구 체부동 188,생활방범,3,200,360도전방면,30,2014-12,02-2148-4301,37.576792,126.971567,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 북촌로1길 28,서울특별시 종로구 안국동 75-5,생활방범,3,200,360도전방면,30,2014-12,02-2148-4301,37.5772561,126.984081,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 창의문로5다길 22-2,서울특별시 종로구 부암동 342-6,생활방범,3,200,360도전방면,30,2014-12,02-2148-4301,37.5888856,126.962786,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 통일로 266,서울특별시 종로구 무악동 63-9,생활방범,3,200,360도전방면,30,2014-12,02-2148-4301,37.576094,126.956799,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 사직로1길 47,서울특별시 종로구 행촌동 210-196,생활방범,4,200,360도전방면,30,2014-12,02-2148-4301,37.574193,126.961832,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 북촌로6길 13-2,서울특별시 종로구 가회동 192,생활방범,3,200,360도전방면,30,2014-12,02-2148-4301,37.5802588,126.9857223,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로18길 21,서울특별시 종로구 관수동 52-1,생활방범,3,200,360도전방면,30,2014-12,02-2148-4301,37.569303,126.991397,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 창경궁로16길 26,서울특별시 종로구 연지동 110-1,생활방범,3,200,360도전방면,30,2014-12,02-2148-4301,37.5743723,126.9990035,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 동숭4라길 9,서울특별시 종로구 동숭동 4-69,생활방범,3,200,360도전방면,30,2014-12,02-2148-4301,37.584029,127.005804,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 명륜길 2,서울특별시 종로구 명륜1가 15,생활방범,4,200,360도전방면,30,2014-12,02-2148-4301,37.587797,126.996615,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 대학로14길 17,서울특별시 종로구 혜화동 163-33,생활방범,3,200,360도전방면,30,2014-12,02-2148-4301,37.584109,127.002574,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 창신5라길 23-2,서울특별시 종로구 창신동 138-85,생활방범,4,200,360도전방면,30,2014-12,02-2148-4301,37.574158,127.013057,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 창신8길 3,서울특별시 종로구 창신동 596-12,생활방범,4,200,360도전방면,30,2014-12,02-2148-4301,37.576761,127.010203,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 평창8길 12,서울특별시 종로구 평창동 270,생활방범,3,200,360도전방면,30,2014-12,02-2148-4301,37.604114,126.966337,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 지봉로13가길 35,서울특별시 종로구 창신동 23-694,생활방범,3,200,360도전방면,30,2014-12,02-2148-4301,37.577412,127.013221,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로57길 22,서울특별시 종로구 숭인동 72-47,생활방범,3,200,360도전방면,30,2014-12,02-2148-4301,37.574198,127.016569,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 난계로25길 68,서울특별시 종로구 숭인동 232-15,생활방범,4,200,360도전방면,30,2014-12,02-2148-4301,37.5719447,127.019333,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 경희궁길 10-2,서울특별시 종로구 신문로2가 1-241,생활방범,2,200,360도전방면,30,2015-12,02-2148-4301,37.571228,126.971964,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 경희궁1길 1,서울특별시 종로구 신문로2가 1-153,생활방범,1,200,카메라 전면(고정),30,2015-12,02-2148-4301,37.570626,126.971932,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 창의문로11길 20,서울특별시 종로구 부암동 370-1,생활방범,3,200,360도전방면,30,2015-12,02-2148-4301,37.593637,126.961641,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 창의문로5가길 18,서울특별시 종로구 부암동 323,생활방범,3,200,360도전방면,30,2015-12,02-2148-4301,37.590436,126.962551,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 통일로12길 16-20,서울특별시 종로구 행촌동 206-14,생활방범,2,200,360도전방면,30,2015-12,02-2148-4301,37.572896,126.961063,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 창경궁로21길 9,서울특별시 종로구 원남동 244-7,생활방범,3,200,360도전방면,30,2015-12,02-2148-4301,37.575096,126.996854,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로35가길 7-15,서울특별시 종로구 효제동 214,생활방범,2,200,360도전방면,30,2015-12,02-2148-4301,37.572493,127.004357,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 낙산3길 27,서울특별시 종로구 동숭동 201-33,생활방범,2,200,360도전방면,30,2015-12,02-2148-4301,37.579381,127.006346,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 창경궁로31길 24,서울특별시 종로구 명륜2가 159-2,생활방범,2,200,360도전방면,30,2015-12,02-2148-4301,37.584219,126.998501,2018-02-09
